forecast_quarter,job,skill,p50_uni,p50_cov,signal,signal_dir,last_share,n_hist_quarters
2026-Q3,UI设计师,云原生与分布式系统,3.3495657e-05,4.6341330744326115e-05,1.2845673744326114e-05,up,0.0,9.0
2026-Q3,UI设计师,人机交互与用户体验,0.13216327,0.13257989287376404,0.0004166228737640387,up,0.1285,17.0
2026-Q3,UI设计师,人机语义对齐与协同,0.0033618624,0.0034699365496635437,0.00010807414966354381,up,0.0033,4.0
2026-Q3,UI设计师,仿真数据合成,-7.3718184e-07,4.023313522338867e-07,1.1395131922338868e-06,up,0.0,1.0
2026-Q3,UI设计师,信息管理与数字素养,0.0169142,0.016720497980713844,-0.00019370201928615646,down,0.0199,17.0
2026-Q3,UI设计师,创造力与创新思维,0.07920973,0.07939868420362473,0.00018895420362471937,up,0.0808,17.0
2026-Q3,UI设计师,口头技术沟通与汇报,0.087085396,0.08809428662061691,0.0010088906206169174,up,0.0853,17.0
2026-Q3,UI设计师,团队协作与协调,0.12020714,0.12052027136087418,0.00031313136087417204,up,0.1174,17.0
2026-Q3,UI设计师,图形与交互技术,0.053107556,0.05362314730882645,0.0005155913088264463,up,0.0509,17.0
2026-Q3,UI设计师,多方权衡与方案决策,0.009319017,0.009456425905227661,0.0001374089052276605,up,0.01,16.0
2026-Q3,UI设计师,大数据与分布式计算,8.3674095e-06,1.2042990420013666e-05,3.6755809200136663e-06,up,0.0,7.0
2026-Q3,UI设计师,大模型开发与微调,0.0006788495,0.0006842190632596612,5.369563259661212e-06,up,0.0033,7.0
2026-Q3,UI设计师,大模型选型与评测,-9.425785e-07,-3.2465686672367156e-07,6.179216332763285e-07,up,0.0,2.0
2026-Q3,UI设计师,嵌入式系统与固件开发,7.019553e-06,8.814298780635e-06,1.794745780634999e-06,up,0.0,4.0
2026-Q3,UI设计师,归纳与演绎推理,0.0016622811,0.0017549756448715925,9.269454487159244e-05,up,0.0022,14.0
2026-Q3,UI设计师,批判性逻辑思考,0.032335155,0.032657820731401443,0.0003226657314014461,up,0.0365,17.0
2026-Q3,UI设计师,提示设计与提示工程,0.010798238,0.010701389983296394,-9.684801670360559e-05,down,0.0122,9.0
2026-Q3,UI设计师,操作系统与系统管理,0.0008494673,0.0008240761235356331,-2.5391176464366924e-05,down,0.0,13.0
2026-Q3,UI设计师,数据分析与可视化,0.021289011,0.021024076268076897,-0.0002649347319231034,down,0.0255,17.0
2026-Q3,UI设计师,数据管理与数据库,0.00053660164,0.0005098714027553797,-2.6730237244620308e-05,down,0.0011,8.0
2026-Q3,UI设计师,时间与资源统筹管理,0.0292118,0.028766009956598282,-0.0004457900434017177,down,0.0354,16.0
2026-Q3,UI设计师,机器学习与深度学习,0.0013504546,0.001292677829042077,-5.777677095792299e-05,down,0.0022,12.0
2026-Q3,UI设计师,环境适应与压力耐受,0.047551338,0.047487422823905945,-6.391517609405373e-05,down,0.0498,17.0
2026-Q3,UI设计师,生成式AI原理与应用,0.025839359,0.025729313492774963,-0.00011004550722503587,down,0.0255,13.0
2026-Q3,UI设计师,生成式AI应用开发,0.013382643,0.014126292429864407,0.000743649429864407,up,0.0166,10.0
2026-Q3,UI设计师,目标导向与攻坚韧性,0.04061554,0.04055791720747948,-5.762279252052166e-05,down,0.0421,16.0
2026-Q3,UI设计师,程序设计与软件工程,0.022983111,0.02306479401886463,8.168301886463114e-05,up,0.0266,17.0
2026-Q3,UI设计师,算法与数据结构,4.0061204e-06,5.226011126069352e-06,1.219890726069352e-06,up,0.0,1.0
2026-Q3,UI设计师,系统测试与质量评估,0.005565237,0.005601151846349239,3.591484634923956e-05,up,0.0022,16.0
2026-Q3,UI设计师,系统部署交付与运维,0.00013705296,0.00016290484927594662,2.585188927594663e-05,up,0.0,9.0
2026-Q3,UI设计师,终身学习与知识更新,0.06410371,0.06392078846693039,-0.0001829215330696049,down,0.0642,17.0
2026-Q3,UI设计师,网络安全与数据隐私,0.00013326324,0.00015300879022106528,1.9745550221065292e-05,up,0.0,12.0
2026-Q3,UI设计师,自我监测与工作复盘,0.0048368163,0.005038461647927761,0.00020164534792776068,up,0.0033,16.0
2026-Q3,UI设计师,计算数学与数据建模,5.1890966e-06,6.855305400677025e-06,1.666208800677025e-06,up,0.0,4.0
2026-Q3,UI设计师,计算机硬件与数字电路,1.08099775e-05,1.623528078198433e-05,5.425303281984329e-06,up,0.0,5.0
2026-Q3,UI设计师,计算机网络与通信技术,3.934052e-05,5.2208779379725456e-05,1.2868259379725454e-05,up,0.0,11.0
2026-Q3,UI设计师,计算机视觉与多模态,0.0047017103,0.004526120610535145,-0.0001755896894648553,down,0.0078,14.0
2026-Q3,UI设计师,说服与分歧谈判,0.0033402846,0.003207999747246504,-0.00013228485275349616,down,0.0022,16.0
2026-Q3,UI设计师,负责任AI与可解释性,0.0053679976,0.0054145511239767075,4.6553523976707034e-05,up,0.0055,2.0
2026-Q3,UI设计师,软件架构与系统设计,0.001065545,0.0011083249701187015,4.277997011870147e-05,up,0.0011,13.0
2026-Q3,UI设计师,需求洞察与服务意识,0.059264377,0.05893436446785927,-0.00033001253214073184,down,0.0587,17.0
2026-Q3,Unity3D开发工程师,AI任务拆解与规划,0.0016211933,0.001957171130925417,0.0003359778309254169,up,0.0,14.0
2026-Q3,Unity3D开发工程师,AI智能体构建与编排,2.1530723e-06,5.048750608693808e-06,2.8956783086938082e-06,up,0.0,1.0
2026-Q3,Unity3D开发工程师,严谨细致与诚信自律,0.034555554,0.0343676432967186,-0.0001879107032814048,down,0.0236,17.0
2026-Q3,Unity3D开发工程师,书面技术文档撰写,0.035287693,0.03542530909180641,0.00013761609180640982,up,0.0315,17.0
2026-Q3,Unity3D开发工程师,云原生与分布式系统,0.003987018,0.0036388756707310677,-0.0003481423292689325,down,0.0079,10.0
2026-Q3,Unity3D开发工程师,人机交互与用户体验,0.051454682,0.05123623088002205,-0.00021845111997795263,down,0.0472,16.0
2026-Q3,Unity3D开发工程师,人机语义对齐与协同,0.0044954065,0.0038783648051321507,-0.0006170416948678495,down,0.0157,1.0
2026-Q3,Unity3D开发工程师,仿真数据合成,1.4051446e-05,1.9297818653285503e-05,5.2463726532855035e-06,up,0.0,4.0
2026-Q3,Unity3D开发工程师,信息管理与数字素养,0.000285879,0.0002577756531536579,-2.8103346846342092e-05,down,0.0,9.0
2026-Q3,Unity3D开发工程师,创造力与创新思维,0.015204845,0.015533193945884705,0.00032834894588470477,up,0.0157,15.0
2026-Q3,Unity3D开发工程师,口头技术沟通与汇报,0.049211845,0.0502486415207386,0.0010367965207386046,up,0.0472,17.0
2026-Q3,Unity3D开发工程师,团队协作与协调,0.09514233,0.09494023025035858,-0.00020209974964141564,down,0.0945,17.0
2026-Q3,Unity3D开发工程师,图形与交互技术,0.108359285,0.10925816744565964,0.0008988824456596378,up,0.126,17.0
2026-Q3,Unity3D开发工程师,多方权衡与方案决策,0.0039879046,0.004424277693033218,0.0004363730930332186,up,0.0,14.0
2026-Q3,Unity3D开发工程师,大数据与分布式计算,0.004048988,0.003939383663237095,-0.00010960433676290501,down,0.0079,7.0
2026-Q3,Unity3D开发工程师,嵌入式系统与固件开发,0.012082272,0.012180976569652557,9.870456965255757e-05,up,0.0236,15.0
2026-Q3,Unity3D开发工程师,异构模态组合与泛化能力,0.002038576,0.002173598622903228,0.00013502262290322796,up,0.0079,1.0
2026-Q3,Unity3D开发工程师,归纳与演绎推理,6.0864433e-05,7.77699751779437e-05,1.6905542177943703e-05,up,0.0,4.0
2026-Q3,Unity3D开发工程师,批判性逻辑思考,0.045460355,0.045938245952129364,0.0004778909521293631,up,0.0472,17.0
2026-Q3,Unity3D开发工程师,提示设计与提示工程,0.008233598,0.008357124403119087,0.00012352640311908726,up,0.0079,3.0
2026-Q3,Unity3D开发工程师,操作系统与系统管理,0.0054018176,0.005140730645507574,-0.00026108695449242585,down,0.0,14.0
2026-Q3,Unity3D开发工程师,数据分析与可视化,0.00059944787,0.0007696840912103653,0.00017023622121036528,up,0.0,11.0
2026-Q3,Unity3D开发工程师,数据管理与数据库,0.014516641,0.014735943637788296,0.00021930263778829548,up,0.0315,17.0
2026-Q3,Unity3D开发工程师,时间与资源统筹管理,0.010871441,0.011515590362250805,0.0006441493622508041,up,0.0079,15.0
2026-Q3,Unity3D开发工程师,机器学习与深度学习,0.0058694417,0.005756651051342487,-0.00011279064865751288,down,0.0,13.0
2026-Q3,Unity3D开发工程师,环境适应与压力耐受,0.023279661,0.0231140349060297,-0.00016562609397029887,down,0.0236,15.0
2026-Q3,Unity3D开发工程师,生成式AI原理与应用,2.2082124e-05,4.216551315039396e-05,2.0083389150393964e-05,up,0.0,6.0
2026-Q3,Unity3D开发工程师,生成式AI应用开发,0.0074661085,0.007934551686048508,0.000468443186048508,up,0.0157,10.0
2026-Q3,Unity3D开发工程师,目标导向与攻坚韧性,0.019238783,0.01894373819231987,-0.0002950448076801289,down,0.0157,17.0
2026-Q3,Unity3D开发工程师,程序设计与软件工程,0.116272174,0.11639699339866638,0.00012481939866637592,up,0.1181,17.0
2026-Q3,Unity3D开发工程师,算法与数据结构,0.03401364,0.033903732895851135,-0.00010990710414886251,down,0.0315,17.0
2026-Q3,Unity3D开发工程师,系统测试与质量评估,0.040197067,0.03934139013290405,-0.0008556768670959503,down,0.0394,16.0
2026-Q3,Unity3D开发工程师,系统部署交付与运维,0.0016145464,0.001631755381822586,1.7208981822586017e-05,up,0.0,12.0
2026-Q3,Unity3D开发工程师,终身学习与知识更新,0.045612186,0.04549422487616539,-0.000117961123834609,down,0.0472,17.0
2026-Q3,Unity3D开发工程师,网络安全与数据隐私,7.843634e-05,8.126237662509084e-05,2.826036625090835e-06,up,0.0,6.0
2026-Q3,Unity3D开发工程师,自我监测与工作复盘,0.0079270955,0.007631789427250624,-0.00029530607274937636,down,0.0079,15.0
2026-Q3,Unity3D开发工程师,自然语言处理技术,1.4633028e-05,1.7968210158869624e-05,3.335182158869624e-06,up,0.0,3.0
2026-Q3,Unity3D开发工程师,计算数学与数据建模,0.01113389,0.01099427044391632,-0.00013961955608367965,down,0.0157,15.0
2026-Q3,Unity3D开发工程师,计算机硬件与数字电路,0.006302341,0.006097516510635614,-0.00020482448936438597,down,0.0079,15.0
2026-Q3,Unity3D开发工程师,计算机网络与通信技术,0.03377332,0.03409235551953316,0.00031903551953315484,up,0.0472,17.0
2026-Q3,Unity3D开发工程师,计算机视觉与多模态,0.01691538,0.017230963334441185,0.0003155833344411843,up,0.0394,16.0
2026-Q3,Unity3D开发工程师,说服与分歧谈判,2.175034e-05,1.8876366084441543e-05,-2.8739739155584576e-06,down,0.0,2.0
2026-Q3,Unity3D开发工程师,软件架构与系统设计,0.054000247,0.05489993467926979,0.0008996876792697894,up,0.0472,17.0
2026-Q3,Unity3D开发工程师,需求洞察与服务意识,0.01600476,0.01699984259903431,0.0009950825990343096,up,0.0,15.0
2026-Q3,Web前端开发,AI任务拆解与规划,0.00080869003,0.0008321276982314885,2.343766823148844e-05,up,0.0,13.0
2026-Q3,Web前端开发,AI安全与风险防控,-5.16673e-07,1.0074436431750655e-06,1.5241166431750655e-06,up,0.0,1.0
2026-Q3,Web前端开发,AI智能体构建与编排,0.0008326921,0.0010524792596697807,0.0002197871596697807,up,0.0038,9.0
2026-Q3,Web前端开发,AI输出质量评估,2.4845285e-06,4.171706677880138e-06,1.687178177880138e-06,up,0.0,6.0
2026-Q3,Web前端开发,RAG与向量数据库,0.000775891,0.0008247544756159186,4.886347561591862e-05,up,0.0029,7.0
2026-Q3,Web前端开发,严谨细致与诚信自律,0.04570518,0.04589183256030083,0.000186652560300829,up,0.0401,17.0
2026-Q3,Web前端开发,书面技术文档撰写,0.035440274,0.03535323590040207,-8.703809959793168e-05,down,0.0334,17.0
2026-Q3,Web前端开发,云原生与分布式系统,0.008695438,0.00856686756014824,-0.00012857043985176064,down,0.0076,17.0
2026-Q3,Web前端开发,人机交互与用户体验,0.107303254,0.10685725510120392,-0.00044599889879608223,down,0.1116,17.0
2026-Q3,Web前端开发,人机语义对齐与协同,0.00054853834,0.0005329728592187166,-1.5565480781283428e-05,down,0.001,3.0
2026-Q3,Web前端开发,仿真数据合成,8.749539e-07,1.3764783943770453e-06,5.015244943770453e-07,up,0.0,2.0
2026-Q3,Web前端开发,信息管理与数字素养,0.0058760573,0.005760415457189083,-0.00011564184281091707,down,0.0057,16.0
2026-Q3,Web前端开发,创造力与创新思维,0.0111406725,0.011416228488087654,0.0002755559880876536,up,0.0105,17.0
2026-Q3,Web前端开发,口头技术沟通与汇报,0.06270118,0.06312531977891922,0.0004241397789192247,up,0.0639,17.0
2026-Q3,Web前端开发,团队协作与协调,0.10801421,0.10786950588226318,-0.0001447041177368158,down,0.1078,17.0
2026-Q3,Web前端开发,图形与交互技术,0.018142555,0.018102234229445457,-4.032077055454372e-05,down,0.0181,17.0
2026-Q3,Web前端开发,多方权衡与方案决策,0.007226567,0.00747903436422348,0.0002524673642234805,up,0.0057,16.0
2026-Q3,Web前端开发,大数据与分布式计算,0.0019107233,0.0018893982050940394,-2.1325094905960467e-05,down,0.0029,15.0
2026-Q3,Web前端开发,大模型开发与微调,0.00076447753,0.0006897565326653421,-7.472099733465791e-05,down,0.001,6.0
2026-Q3,Web前端开发,大模型选型与评测,0.00021061268,0.0002518066030461341,4.1193923046134126e-05,up,0.0029,5.0
2026-Q3,Web前端开发,嵌入式系统与固件开发,0.0010913904,0.001119145192205906,2.775479220590597e-05,up,0.001,15.0
2026-Q3,Web前端开发,归纳与演绎推理,0.0022832516,0.0024132276885211468,0.00012997608852114697,up,0.0029,15.0
2026-Q3,Web前端开发,批判性逻辑思考,0.036989916,0.037102606147527695,0.00011269014752769702,up,0.0353,17.0
2026-Q3,Web前端开发,提示设计与提示工程,0.0112076355,0.011751050129532814,0.0005434146295328138,up,0.0086,6.0
2026-Q3,Web前端开发,操作系统与系统管理,0.004825148,0.004966165404766798,0.00014101740476679843,up,0.0038,17.0
2026-Q3,Web前端开发,数据分析与可视化,0.014420693,0.014328069053590298,-9.262394640970235e-05,down,0.0153,17.0
2026-Q3,Web前端开发,数据管理与数据库,0.012877088,0.01288021169602871,3.1236960287093357e-06,up,0.0153,17.0
2026-Q3,Web前端开发,时间与资源统筹管理,0.011930042,0.011634621769189835,-0.0002954202308101655,down,0.0067,17.0
2026-Q3,Web前端开发,机器学习与深度学习,0.004194302,0.004216950852423906,2.2648852423906747e-05,up,0.0076,17.0
2026-Q3,Web前端开发,环境适应与压力耐受,0.024456544,0.02434174343943596,-0.00011480056056404134,down,0.0229,17.0
2026-Q3,Web前端开发,生成式AI原理与应用,0.005031719,0.00487600127235055,-0.0001557177276494499,down,0.0076,12.0
2026-Q3,Web前端开发,生成式AI应用开发,0.012190217,0.011954396031796932,-0.0002358209682030675,down,0.0143,13.0
2026-Q3,Web前端开发,目标导向与攻坚韧性,0.021348216,0.0215628482401371,0.0002146322401371005,up,0.0191,17.0
2026-Q3,Web前端开发,程序设计与软件工程,0.12976602,0.13008350133895874,0.00031748133895873054,up,0.1298,17.0
2026-Q3,Web前端开发,算法与数据结构,0.009232474,0.009729729034006596,0.0004972550340065964,up,0.0067,17.0
2026-Q3,Web前端开发,系统测试与质量评估,0.04813765,0.048184026032686234,4.637603268623641e-05,up,0.0487,17.0
2026-Q3,Web前端开发,系统部署交付与运维,0.016494382,0.016364378854632378,-0.00013000314536762078,down,0.02,17.0
2026-Q3,Web前端开发,终身学习与知识更新,0.07047059,0.07037834823131561,-9.224176868438683e-05,down,0.0706,17.0
2026-Q3,Web前端开发,网络安全与数据隐私,0.014656092,0.014676647260785103,2.0555260785102072e-05,up,0.0153,16.0
2026-Q3,Web前端开发,自我监测与工作复盘,0.0039039156,0.0038633947260677814,-4.0520873932218746e-05,down,0.001,17.0
2026-Q3,Web前端开发,自然语言处理技术,0.0011682231,0.0011070528998970985,-6.117020010290141e-05,down,0.0019,13.0
2026-Q3,Web前端开发,计算数学与数据建模,0.001040873,0.0010285438038408756,-1.2329196159124476e-05,down,0.001,17.0
2026-Q3,Web前端开发,计算机硬件与数字电路,0.0014046645,0.0014119244879111648,7.2599879111646774e-06,up,0.0019,11.0
2026-Q3,Web前端开发,计算机网络与通信技术,0.025835726,0.02583927847445011,3.552474450111559e-06,up,0.0315,17.0
2026-Q3,Web前端开发,计算机视觉与多模态,0.0016458086,0.001674627885222435,2.8819285222435103e-05,up,0.0029,14.0
2026-Q3,Web前端开发,说服与分歧谈判,0.001170002,0.0011409318540245295,-2.9070145975470607e-05,down,0.001,12.0
2026-Q3,Web前端开发,负责任AI与可解释性,2.1262713e-05,5.2322851843200624e-05,3.1060138843200626e-05,up,0.0,5.0
2026-Q3,Web前端开发,软件架构与系统设计,0.059747223,0.060266464948654175,0.0005192419486541727,up,0.0573,17.0
2026-Q3,Web前端开发,需求洞察与服务意识,0.031913012,0.03215803951025009,0.000245027510250094,up,0.0315,17.0
2026-Q3,iOS开发工程师,AI任务拆解与规划,0.00071349926,0.0007232319330796599,9.732673079659968e-06,up,0.0132,7.0
2026-Q3,iOS开发工程师,AI幻觉识别与校验,3.577501e-06,6.455884431488812e-06,2.878383431488812e-06,up,0.0,1.0
2026-Q3,iOS开发工程师,严谨细致与诚信自律,0.055804666,0.055215369910001755,-0.000589296089998248,down,0.0596,17.0
2026-Q3,iOS开发工程师,书面技术文档撰写,0.03476169,0.03487477824091911,0.00011308824091911529,up,0.0331,16.0
2026-Q3,iOS开发工程师,云原生与分布式系统,0.0057483544,0.00551789253950119,-0.00023046186049880974,down,0.0066,12.0
2026-Q3,iOS开发工程师,人机交互与用户体验,0.058459777,0.05891035497188568,0.00045057797188568366,up,0.0662,17.0
2026-Q3,iOS开发工程师,人机语义对齐与协同,2.4063775e-06,4.552821337711066e-06,2.146443837711066e-06,up,0.0,1.0
2026-Q3,iOS开发工程师,信息管理与数字素养,0.002852872,0.0029411816503852606,8.83096503852608e-05,up,0.0066,9.0
2026-Q3,iOS开发工程师,创造力与创新思维,0.015560609,0.015312479808926582,-0.0002481291910734172,down,0.0066,16.0
2026-Q3,iOS开发工程师,口头技术沟通与汇报,0.058588125,0.0585298165678978,-5.830843210220121e-05,down,0.0596,16.0
2026-Q3,iOS开发工程师,团队协作与协调,0.085671514,0.08569162338972092,2.0109389720912585e-05,up,0.0861,17.0
2026-Q3,iOS开发工程师,图形与交互技术,0.022208212,0.022031905129551888,-0.00017630687044811397,down,0.0265,15.0
2026-Q3,iOS开发工程师,多方权衡与方案决策,0.005569294,0.005436895880848169,-0.00013239811915183048,down,0.0,14.0
